Instance: ep3-60-F-C-90
Solver: simulated annealing (sequence decoder)
Value model: v_i = c_i (flat)
Boxes: 60 (5 types)
Containers: 1 (1 types)

Run started: 2026-09-11 17:14:22
Command: 3DMHKP-SA.py --instance-files /home/mcaspar/3DMHKP/Egeblad/ep3-60-F-C-90.txt --value-mode flat --time-limit 900.0 --results-dir /home/mcaspar/3DMHKP/results_3DMHKP_ep3   [launched by: main_slurm_ep3.py --id 49 --num_cpu 1 --time-limit 900]
Time limit: 900.0 s per instance
Runtime: 900.00 s (SA loop 900.00 s, stopped on time limit)
Packed value (SA incumbent / lower bound): 589106.0
0-1 knapsack bound (1D, valid under rotation): 642192.0
Continuous-knapsack relaxation: 642682.8
Gap to the 0-1 bound: 8.27%
Greedy (initial decode) value: 499312.0
SA improvement over greedy: +89794.0

SA parameters:
  time limit: 900.0 s, max iterations: 500000000
  T0: 11112.36 (calibrated, 391 worsening draws, target accept 35%)
  schedule: time-based, T0 -> 2533.24 over 900s (alpha unused)
  reheat threshold: 5753 it, ceiling 2778.09 (25% of T0) decaying x0.9 per reheat
  ep limit: 0 (unlimited), value mode: flat
  move weights: swap=1, promote=1.5, demote=1.5, orient=1, container=0.5 (disabled: relocate, 2opt)
  seed: 12402959

SA statistics:
  iterations: 305528 in 900.00 s (339 it/s)
  stopped on: time limit
  accepted: 155499, rejected: 150028, no-move draws: 0, reheats: 48
  acceptance rate: 50.9%
  T at exit: 2533.24
  last improvement: iteration 227062 at 677.2 s, 75% into the run
  verification: ok

Boxes packed: 51 / 60
Volume utilization: 11539351 / 12904308 = 89.4%

Container 0 (type 1, 186x186x373): 51 boxes, value 589106.0, utilization 89.4%

Placements (box, type, container, position, oriented dims):
  box    0 type 1 -> container 0 pos (50, 32, 69) dims (31, 69, 76)
  box    2 type 1 -> container 0 pos (50, 108, 0) dims (31, 76, 69)
  box    3 type 1 -> container 0 pos (50, 32, 221) dims (31, 69, 76)
  box    4 type 1 -> container 0 pos (50, 32, 297) dims (31, 69, 76)
  box    7 type 1 -> container 0 pos (50, 32, 0) dims (31, 76, 69)
  box    9 type 1 -> container 0 pos (50, 32, 145) dims (31, 69, 76)
  box   10 type 1 -> container 0 pos (50, 101, 301) dims (31, 76, 69)
  box   11 type 1 -> container 0 pos (82, 0, 340) dims (69, 76, 31)
  box   12 type 2 -> container 0 pos (137, 0, 70) dims (47, 57, 70)
  box   13 type 2 -> container 0 pos (137, 127, 70) dims (47, 57, 70)
  box   14 type 2 -> container 0 pos (137, 0, 0) dims (47, 57, 70)
  box   15 type 2 -> container 0 pos (137, 114, 0) dims (47, 57, 70)
  box   16 type 2 -> container 0 pos (137, 57, 127) dims (47, 57, 70)
  box   17 type 2 -> container 0 pos (137, 57, 70) dims (47, 70, 57)
  box   18 type 2 -> container 0 pos (137, 57, 0) dims (47, 57, 70)
  box   19 type 2 -> container 0 pos (137, 127, 140) dims (47, 57, 70)
  box   20 type 2 -> container 0 pos (137, 127, 210) dims (47, 57, 70)
  box   21 type 2 -> container 0 pos (137, 0, 140) dims (47, 57, 70)
  box   22 type 2 -> container 0 pos (137, 57, 197) dims (47, 70, 57)
  box   23 type 2 -> container 0 pos (137, 0, 210) dims (47, 57, 70)
  box   24 type 3 -> container 0 pos (0, 127, 190) dims (50, 51, 95)
  box   25 type 3 -> container 0 pos (0, 127, 95) dims (50, 51, 95)
