Instance: ep3-60-C-C-90
Solver: simulated annealing (sequence decoder)
Value model: v_i = c_i (flat)
Boxes: 60 (5 types)
Containers: 1 (1 types)

Run started: 2026-09-11 16:03:43
Command: 3DMHKP-SA.py --instance-files /home/mcaspar/3DMHKP/Egeblad/ep3-60-C-C-90.txt --value-mode flat --time-limit 300.0 --results-dir /home/mcaspar/3DMHKP/results_3DMHKP_ep3   [launched by: main_slurm_ep3.py --id 41 --num_cpu 1 --time-limit 300]
Time limit: 300.0 s per instance
Runtime: 300.00 s (SA loop 300.00 s, stopped on time limit)
Packed value (SA incumbent / lower bound): 495195.0
0-1 knapsack bound (1D, valid under rotation): 620658.0
Continuous-knapsack relaxation: 624851.9
Gap to the 0-1 bound: 20.21%
Greedy (initial decode) value: 291576.0
SA improvement over greedy: +203619.0

SA parameters:
  time limit: 300.0 s, max iterations: 500000000
  T0: 4169.28 (calibrated, 234 worsening draws, target accept 35%)
  schedule: time-based, T0 -> 950.45 over 300s (alpha unused)
  reheat threshold: 5753 it, ceiling 1042.32 (25% of T0) decaying x0.9 per reheat
  ep limit: 0 (unlimited), value mode: flat
  move weights: swap=1, promote=1.5, demote=1.5, orient=1, container=0.5 (disabled: relocate, 2opt)
  seed: 46092834

SA statistics:
  iterations: 523517 in 300.00 s (1745 it/s)
  stopped on: time limit
  accepted: 313994, rejected: 209522, no-move draws: 0, reheats: 87
  acceptance rate: 60.0%
  T at exit: 950.453
  last improvement: iteration 197808 at 113.7 s, 38% into the run
  verification: ok

Boxes packed: 50 / 60
Volume utilization: 13152578 / 18787862 = 70.0%

Container 0 (type 1, 211x211x422): 50 boxes, value 495195.0, utilization 70.0%

Placements (box, type, container, position, oriented dims):
  box    0 type 1 -> container 0 pos (170, 48, 0) dims (29, 29, 29)
  box    1 type 1 -> container 0 pos (170, 0, 0) dims (29, 29, 29)
  box    2 type 1 -> container 0 pos (0, 170, 0) dims (29, 29, 29)
  box    3 type 1 -> container 0 pos (87, 170, 0) dims (29, 29, 29)
  box    4 type 1 -> container 0 pos (170, 77, 19) dims (29, 29, 29)
  box    5 type 1 -> container 0 pos (170, 115, 0) dims (29, 29, 29)
  box    6 type 1 -> container 0 pos (58, 170, 0) dims (29, 29, 29)
  box    7 type 1 -> container 0 pos (170, 0, 29) dims (29, 29, 29)
  box    8 type 1 -> container 0 pos (29, 170, 0) dims (29, 29, 29)
  box    9 type 1 -> container 0 pos (170, 173, 0) dims (29, 29, 29)
  box   10 type 1 -> container 0 pos (116, 170, 0) dims (29, 29, 29)
  box   11 type 1 -> container 0 pos (170, 144, 0) dims (29, 29, 29)
  box   12 type 2 -> container 0 pos (67, 0, 85) dims (67, 67, 67)
  box   13 type 2 -> container 0 pos (0, 0, 85) dims (67, 67, 67)
  box   14 type 2 -> container 0 pos (67, 67, 85) dims (67, 67, 67)
  box   15 type 2 -> container 0 pos (0, 134, 85) dims (67, 67, 67)
  box   16 type 2 -> container 0 pos (67, 85, 330) dims (67, 67, 67)
  box   17 type 2 -> container 0 pos (67, 134, 85) dims (67, 67, 67)
  box   18 type 2 -> container 0 pos (134, 134, 85) dims (67, 67, 67)
  box   19 type 2 -> container 0 pos (0, 67, 85) dims (67, 67, 67)
  box   20 type 2 -> container 0 pos (134, 0, 85) dims (67, 67, 67)
  box   21 type 2 -> container 0 pos (134, 67, 85) dims (67, 67, 67)
  box   22 type 2 -> container 0 pos (0, 85, 330) dims (67, 67, 67)
  box   23 type 2 -> container 0 pos (134, 85, 330) dims (67, 67, 67)
  box   24 type 3 -> container 0 pos (93, 0, 152) dims (85, 85, 85)
  box   25 type 3 -> container 0 pos (0, 0, 330) dims (85, 85, 85)
  box   26 type 3 -> container 0 pos (0, 85, 0) dims (85, 85, 85)
  box   27 type 3 -> container 0 pos (0, 0, 0) dims (85, 85, 85)
  box   29 type 3 -> container 0 pos (0, 0, 245) dims (85, 85, 85)
  box   30 type 3 -> container 0 pos (93, 85, 245) dims (85, 85, 85)
  box   31 type 3 -> container 0 pos (93, 0, 237) dims (85, 85, 85)
  box   32 type 3 -> container 0 pos (85, 0, 0) dims (85, 85, 85)
  box   33 type 3 -> container 0 pos (85, 85, 0) dims (85, 85, 85)
  box   34 type 3 -> container 0 pos (0, 93, 152) dims (85, 85, 85)
  box   35 type 3 -> container 0 pos (93, 0, 322) dims (85, 85, 85)
  box   36 type 4 -> container 0 pos (0, 93, 237) dims (93, 93, 93)
  box   41 type 4 -> container 0 pos (0, 0, 152) dims (93, 93, 93)
  box   43 type 4 -> container 0 pos (93, 85, 152) dims (93, 93, 93)
  box   48 type 5 -> container 0 pos (189, 29, 19) dims (19, 19, 19)
  box   49 type 5 -> container 0 pos (170, 29, 19) dims (19, 19, 19)
  box   50 type 5 -> container 0 pos (189, 96, 0) dims (19, 19, 19)
  box   51 type 5 -> container 0 pos (145, 170, 0) dims (19, 19, 19)
  box   52 type 5 -> container 0 pos (145, 189, 19) dims (19, 19, 19)
  box   53 type 5 -> container 0 pos (145, 170, 19) dims (19, 19, 19)
  box   54 type 5 -> container 0 pos (189, 77, 0) dims (19, 19, 19)
  box   55 type 5 -> container 0 pos (189, 29, 0) dims (19, 19, 19)
  box   56 type 5 -> container 0 pos (145, 189, 0) dims (19, 19, 19)
  box   57 type 5 -> container 0 pos (170, 29, 0) dims (19, 19, 19)
  box   58 type 5 -> container 0 pos (170, 77, 0) dims (19, 19, 19)
  box   59 type 5 -> container 0 pos (170, 96, 0) dims (19, 19, 19)
