Instance: problem09d
Solver: simulated annealing (Bortfeldt MCLP: minimise container cost, every box packed)
Destination restriction: none (unrestricted)
Boxes: 72 (4 types), total box volume 106080
Container types: 1 (unlimited supply per type)
  type 3: 35x32x40, volume 44800, cost 4480.0

Run started: 2026-09-13 20:58:08
Command: Bortfeldt-SA.py --instance-files /home/mcaspar/3DMHKP/Ivancic/problem09d.txt --time-limit 90.0 --results-dir /home/mcaspar/3DMHKP/results_Bortfeldt_SA
Time limit: 90.0 s per instance
Runtime: 90.00 s (stopped on time limit)

RESULT (the figures Bortfeldt (2000) Table 1 reports)
  Containers used: 3
  Containers by type: Typ3=3
  Total container volume: 134400
  Total container cost: 13440.0
  Volume utilization: 106080 / 134400 = 78.9%
  Mean per-container utilization: 78.9%

Greedy (initial decode) cost: 17920.0
SA improvement over greedy: -4480.0
Best found at iteration 13915 (34.7 s)

SA parameters:
  T0: 1.64 (calibrated, 93 worsening draws, target accept 35%)
  schedule: time-based, T0 -> 0.3732 over 90s
  reheat threshold: 3000 it, fraction 0.25 decaying x0.9 per reheat
  ep limit: 0 (0 = unlimited)
  move weights: swap=1, relocate=1, orient=0.7, strategy=0.6, eliminate=0.8, ctype=0.5
  selection rules: efficiency, volume, cheap
  seed: 619600115

SA statistics:
  iterations: 36518 in 90.00 s (405.7 it/s)
  accepted: 10961 (of which neutral 3445), rejected: 25557, no-move draws: 0
  reheats: 10, restarts: 2
  adapted move weights: swap=0.24, relocate=0.25, orient=0.177, eliminate=0.106
  verification: ok

Containers (index, type, dims, destination, boxes, packed volume, utilization):
  container   0 type 3 35x32x40 dest -: 30 boxes, volume 40600/44800 (90.6%)
  container   1 type 3 35x32x40 dest -: 28 boxes, volume 40350/44800 (90.1%)
  container   2 type 3 35x32x40 dest -: 14 boxes, volume 25130/44800 (56.1%)

Placements (box, type, container, position, oriented dims):
  box   49 type 3 -> container 0 pos (0, 0, 0) dims (12, 7, 15)
  box   60 type 4 -> container 0 pos (12, 0, 0) dims (15, 11, 14)
  box   57 type 4 -> container 0 pos (0, 7, 0) dims (11, 14, 15)
  box   30 type 2 -> container 0 pos (27, 0, 0) dims (8, 9, 10)
  box   66 type 4 -> container 0 pos (12, 11, 0) dims (15, 14, 11)
  box   61 type 4 -> container 0 pos (12, 11, 11) dims (15, 14, 11)
  box   70 type 4 -> container 0 pos (12, 0, 14) dims (15, 11, 14)
  box   23 type 2 -> container 0 pos (27, 9, 0) dims (8, 9, 10)
  box   17 type 1 -> container 0 pos (0, 21, 0) dims (10, 11, 13)
  box   59 type 4 -> container 0 pos (0, 0, 15) dims (11, 14, 15)
  box    5 type 1 -> container 0 pos (0, 21, 13) dims (10, 11, 13)
  box   34 type 2 -> container 0 pos (27, 18, 0) dims (8, 9, 10)
  box   65 type 4 -> container 0 pos (12, 11, 22) dims (15, 14, 11)
  box   38 type 3 -> container 0 pos (12, 25, 0) dims (15, 7, 12)
  box   14 type 1 -> container 0 pos (0, 21, 26) dims (10, 11, 13)
  box   43 type 3 -> container 0 pos (27, 0, 10) dims (7, 12, 15)
  box   32 type 2 -> container 0 pos (27, 12, 10) dims (8, 10, 9)
  box   25 type 2 -> container 0 pos (27, 22, 10) dims (8, 10, 9)
  box   15 type 1 -> container 0 pos (12, 0, 28) dims (13, 11, 10)
  box   11 type 1 -> container 0 pos (0, 0, 30) dims (11, 13, 10)
  box   45 type 3 -> container 0 pos (12, 25, 12) dims (15, 7, 12)
  box   20 type 2 -> container 0 pos (27, 12, 19) dims (8, 10, 9)
  box   19 type 2 -> container 0 pos (27, 22, 19) dims (8, 10, 9)
  box   42 type 3 -> container 0 pos (0, 14, 15) dims (12, 7, 15)
