Instance: problem17b
Solver: simulated annealing (Bortfeldt MCLP: minimise container cost, every box packed)
Destination restriction: none (unrestricted)
Boxes: 99 (4 types), total box volume 163895
Container types: 1 (unlimited supply per type)
  type 1: 40x55x38, volume 83600, cost 8360.0

Run started: 2026-09-13 19:45:47
Command: Bortfeldt-SA.py --instance-files /home/mcaspar/3DMHKP/Ivancic/problem17b.txt --time-limit 900.0 --results-dir /home/mcaspar/3DMHKP/results_Bortfeldt_SA
Time limit: 900.0 s per instance
Runtime: 900.00 s (stopped on time limit)

RESULT (the figures Bortfeldt (2000) Table 1 reports)
  Containers used: 3
  Containers by type: Typ1=3
  Total container volume: 250800
  Total container cost: 25080.0
  Volume utilization: 163895 / 250800 = 65.3%
  Mean per-container utilization: 65.3%

Greedy (initial decode) cost: 25080.0
SA improvement over greedy: -0.0
Best found at iteration 175440 (828.3 s)

SA parameters:
  T0: 1.07 (calibrated, 162 worsening draws, target accept 35%)
  schedule: time-based, T0 -> 0.2451 over 900s
  reheat threshold: 3000 it, fraction 0.25 decaying x0.9 per reheat
  ep limit: 0 (0 = unlimited)
  move weights: swap=1, relocate=1, orient=0.7, strategy=0.6, eliminate=0.8, ctype=0.5
  selection rules: efficiency, volume, cheap
  seed: 784406567

SA statistics:
  iterations: 192008 in 900.00 s (213.3 it/s)
  accepted: 46678 (of which neutral 14188), rejected: 145330, no-move draws: 0
  reheats: 60
  verification: ok

Containers (index, type, dims, destination, boxes, packed volume, utilization):
  container   0 type 1 40x55x38 dest -: 47 boxes, volume 77908/83600 (93.2%)
  container   1 type 1 40x55x38 dest -: 49 boxes, volume 79713/83600 (95.4%)
  container   2 type 1 40x55x38 dest -: 3 boxes, volume 6274/83600 (7.5%)

Placements (box, type, container, position, oriented dims):
  box    7 type 1 -> container 0 pos (0, 0, 0) dims (21, 13, 11)
  box   42 type 2 -> container 0 pos (21, 0, 0) dims (19, 13, 11)
  box   35 type 2 -> container 0 pos (0, 13, 0) dims (19, 13, 11)
  box   27 type 2 -> container 0 pos (19, 13, 0) dims (19, 13, 11)
  box   31 type 2 -> container 0 pos (0, 26, 0) dims (19, 13, 11)
  box    3 type 1 -> container 0 pos (19, 26, 0) dims (21, 13, 11)
  box   28 type 2 -> container 0 pos (0, 39, 0) dims (19, 13, 11)
  box   51 type 3 -> container 0 pos (19, 39, 0) dims (14, 6, 10)
  box   43 type 2 -> container 0 pos (19, 39, 10) dims (19, 13, 11)
  box   17 type 1 -> container 0 pos (0, 0, 11) dims (21, 13, 11)
  box   40 type 2 -> container 0 pos (21, 0, 11) dims (19, 13, 11)
  box    2 type 1 -> container 0 pos (0, 13, 11) dims (21, 13, 11)
  box   55 type 3 -> container 0 pos (33, 39, 0) dims (6, 14, 10)
  box   37 type 2 -> container 0 pos (21, 13, 11) dims (19, 13, 11)
  box   19 type 1 -> container 0 pos (0, 26, 11) dims (21, 13, 11)
  box   72 type 4 -> container 0 pos (19, 45, 0) dims (13, 8, 5)
  box   38 type 2 -> container 0 pos (21, 26, 11) dims (19, 13, 11)
  box   50 type 3 -> container 0 pos (0, 39, 11) dims (14, 6, 10)
  box   57 type 3 -> container 0 pos (0, 45, 11) dims (14, 6, 10)
  box    1 type 1 -> container 0 pos (0, 39, 21) dims (21, 13, 11)
  box   26 type 2 -> container 0 pos (21, 39, 21) dims (19, 13, 11)
  box   34 type 2 -> container 0 pos (0, 0, 22) dims (19, 13, 11)
  box    6 type 1 -> container 0 pos (19, 0, 22) dims (21, 13, 11)
  box    0 type 1 -> container 0 pos (0, 13, 22) dims (21, 13, 11)
  box   30 type 2 -> container 0 pos (21, 13, 22) dims (19, 13, 11)
  box   94 type 4 -> container 0 pos (19, 45, 5) dims (13, 8, 5)
  box   33 type 2 -> container 0 pos (0, 26, 22) dims (19, 13, 11)
  box   78 type 4 -> container 0 pos (14, 39, 11) dims (5, 13, 8)
  box   92 type 4 -> container 0 pos (19, 26, 22) dims (8, 13, 5)
  box   69 type 4 -> container 0 pos (27, 26, 22) dims (8, 13, 5)
  box    4 type 1 -> container 0 pos (19, 26, 27) dims (21, 13, 11)
  box   47 type 3 -> container 0 pos (0, 39, 32) dims (10, 14, 6)
  box   58 type 3 -> container 0 pos (10, 39, 32) dims (10, 14, 6)
  box   46 type 3 -> container 0 pos (20, 39, 32) dims (10, 14, 6)
  box   53 type 3 -> container 0 pos (30, 39, 32) dims (10, 14, 6)
  box   86 type 4 -> container 0 pos (0, 0, 33) dims (8, 13, 5)
  box   84 type 4 -> container 0 pos (8, 0, 33) dims (8, 13, 5)
  box   71 type 4 -> container 0 pos (16, 0, 33) dims (8, 13, 5)
  box   96 type 4 -> container 0 pos (24, 0, 33) dims (8, 13, 5)
  box   68 type 4 -> container 0 pos (32, 0, 33) dims (8, 13, 5)
  box   74 type 4 -> container 0 pos (0, 13, 33) dims (8, 13, 5)
  box   87 type 4 -> container 0 pos (8, 13, 33) dims (8, 13, 5)
  box   90 type 4 -> container 0 pos (16, 13, 33) dims (8, 13, 5)
  box   95 type 4 -> container 0 pos (24, 13, 33) dims (8, 13, 5)
