Instance: BR0-011
Solver: simulated annealing (sequence decoder)
Value model: v_i = c_i * volume_i (volume)
Boxes: 105 (1 types)
Containers: 1 (1 types)

Run started: 2026-09-13 12:31:15
Command: 3DMHKP-SA.py --instance-files /home/mcaspar/3DMHKP/BischoffRatcliff/BR0/BR0-011.txt --value-mode volume --time-limit 900.0 --results-dir /home/mcaspar/3DMHKP/results_3DMHKP_BR0   [launched by: main_slurm.py --id 10 --num_cpu 1 --time-limit 900]
Time limit: 900.0 s per instance
Runtime: 900.01 s (SA loop 900.01 s, stopped on time limit)
Packed value (SA incumbent / lower bound): 23034942.0
0-1 knapsack bound (1D, valid under rotation): 29860110.0
Continuous-knapsack relaxation: 29860110.0
Gap to the 0-1 bound: 22.86%
Greedy (initial decode) value: 20475504.0
SA improvement over greedy: +2559438.0

SA parameters:
  time limit: 900.0 s, max iterations: 500000000
  T0: 1023775.20 (5% of f(S_0))
  schedule: time-based, T0 -> 0.00 over 900s (alpha unused)
  reheat threshold: 5753 it, ceiling 255943.80 (25% of T0) decaying x0.9 per reheat
  ep limit: 0 (unlimited), value mode: volume
  move weights: swap=1, promote=1.5, demote=1.5, orient=1, container=0.5 (disabled: relocate, 2opt)
  seed: 1647564941

SA statistics:
  iterations: 95002 in 900.01 s (106 it/s)
  stopped on: time limit
  accepted: 66040, rejected: 28961, no-move draws: 0, reheats: 16
  acceptance rate: 69.5%
  T at exit: 52696.6
  last improvement: iteration 1182 at 12.8 s, 1% into the run
  verification: ok

Boxes packed: 81 / 105
Volume utilization: 23034942 / 30089620 = 76.6%

Container 0 (type 1, 587x220x233): 81 boxes, value 23034942.0, utilization 76.6%

Placements (box, type, container, position, oriented dims):
  box    0 type 1 -> container 0 pos (187, 63, 74) dims (74, 61, 63)
  box    2 type 1 -> container 0 pos (187, 126, 0) dims (63, 74, 61)
  box    3 type 1 -> container 0 pos (122, 74, 135) dims (61, 74, 63)
  box    4 type 1 -> container 0 pos (187, 63, 137) dims (74, 61, 63)
  box    5 type 1 -> container 0 pos (322, 61, 135) dims (63, 61, 74)
  box    6 type 1 -> container 0 pos (187, 126, 124) dims (61, 74, 63)
  box    7 type 1 -> container 0 pos (187, 126, 61) dims (61, 74, 63)
  box    9 type 1 -> container 0 pos (185, 0, 61) dims (61, 63, 74)
  box   10 type 1 -> container 0 pos (261, 148, 148) dims (61, 63, 74)
  box   11 type 1 -> container 0 pos (261, 0, 63) dims (61, 74, 63)
  box   13 type 1 -> container 0 pos (187, 63, 0) dims (61, 63, 74)
  box   14 type 1 -> container 0 pos (261, 74, 126) dims (61, 74, 63)
  box   15 type 1 -> container 0 pos (261, 0, 0) dims (61, 74, 63)
  box   16 type 1 -> container 0 pos (261, 148, 0) dims (61, 63, 74)
  box   17 type 1 -> container 0 pos (385, 74, 61) dims (63, 61, 74)
  box   19 type 1 -> container 0 pos (385, 0, 63) dims (74, 63, 61)
  box   21 type 1 -> container 0 pos (385, 74, 0) dims (63, 74, 61)
  box   23 type 1 -> container 0 pos (0, 0, 124) dims (63, 61, 74)
  box   24 type 1 -> container 0 pos (61, 137, 63) dims (61, 74, 63)
  box   27 type 1 -> container 0 pos (522, 74, 0) dims (63, 74, 61)
  box   28 type 1 -> container 0 pos (448, 137, 0) dims (63, 74, 61)
  box   29 type 1 -> container 0 pos (322, 124, 122) dims (63, 74, 61)
  box   32 type 1 -> container 0 pos (385, 148, 0) dims (63, 61, 74)
  box   33 type 1 -> container 0 pos (459, 0, 137) dims (61, 74, 63)
  box   35 type 1 -> container 0 pos (63, 0, 0) dims (61, 74, 63)
  box   36 type 1 -> container 0 pos (522, 148, 74) dims (63, 61, 74)
  box   37 type 1 -> container 0 pos (385, 74, 135) dims (61, 74, 63)
  box   38 type 1 -> container 0 pos (261, 74, 63) dims (61, 74, 63)
  box   39 type 1 -> container 0 pos (385, 148, 148) dims (61, 63, 74)
  box   42 type 1 -> container 0 pos (522, 148, 0) dims (61, 63, 74)
  box   43 type 1 -> container 0 pos (322, 124, 61) dims (63, 74, 61)
  box   44 type 1 -> container 0 pos (446, 0, 0) dims (61, 74, 63)
  box   45 type 1 -> container 0 pos (0, 148, 74) dims (61, 63, 74)
  box   46 type 1 -> container 0 pos (520, 0, 63) dims (63, 74, 61)
  box   47 type 1 -> container 0 pos (0, 148, 0) dims (61, 63, 74)
  box   48 type 1 -> container 0 pos (520, 0, 124) dims (63, 74, 61)
  box   50 type 1 -> container 0 pos (322, 135, 0) dims (63, 74, 61)
  box   52 type 1 -> container 0 pos (448, 137, 61) dims (61, 74, 63)
  box   53 type 1 -> container 0 pos (0, 148, 148) dims (61, 63, 74)
  box   54 type 1 -> container 0 pos (63, 0, 126) dims (61, 74, 63)
  box   56 type 1 -> container 0 pos (61, 74, 74) dims (61, 63, 74)
  box   57 type 1 -> container 0 pos (322, 61, 0) dims (63, 74, 61)
  box   58 type 1 -> container 0 pos (322, 0, 148) dims (63, 61, 74)
  box   59 type 1 -> container 0 pos (261, 0, 126) dims (61, 74, 63)
  box   61 type 1 -> container 0 pos (61, 137, 0) dims (61, 74, 63)
  box   62 type 1 -> container 0 pos (124, 0, 61) dims (61, 74, 63)
  box   63 type 1 -> container 0 pos (185, 0, 135) dims (63, 61, 74)
  box   64 type 1 -> container 0 pos (0, 0, 0) dims (63, 74, 61)
  box   65 type 1 -> container 0 pos (448, 74, 61) dims (61, 63, 74)
  box   66 type 1 -> container 0 pos (522, 148, 148) dims (61, 63, 74)
  box   67 type 1 -> container 0 pos (61, 74, 148) dims (61, 63, 74)
  box   68 type 1 -> container 0 pos (0, 74, 63) dims (61, 74, 63)
  box   69 type 1 -> container 0 pos (124, 0, 0) dims (63, 74, 61)
  box   70 type 1 -> container 0 pos (322, 0, 74) dims (63, 61, 74)
  box   71 type 1 -> container 0 pos (509, 74, 124) dims (63, 61, 74)
  box   73 type 1 -> container 0 pos (0, 0, 61) dims (61, 74, 63)
  box   74 type 1 -> container 0 pos (124, 0, 124) dims (61, 74, 63)
  box   75 type 1 -> container 0 pos (122, 148, 0) dims (61, 63, 74)
