Instance: BR0-008
Solver: simulated annealing (sequence decoder)
Value model: v_i = c_i * volume_i (volume)
Boxes: 121 (1 types)
Containers: 1 (1 types)

Run started: 2026-09-13 13:23:07
Command: 3DMHKP-SA.py --instance-files /home/mcaspar/3DMHKP/BischoffRatcliff/BR0/BR0-008.txt --value-mode volume --time-limit 3600.0 --results-dir /home/mcaspar/3DMHKP/results_3DMHKP_BR0   [launched by: main_slurm.py --id 7 --num_cpu 1 --time-limit 3600]
Time limit: 3600.0 s per instance
Runtime: 3600.01 s (SA loop 3600.01 s, stopped on time limit)
Packed value (SA incumbent / lower bound): 27274500.0
0-1 knapsack bound (1D, valid under rotation): 30001950.0
Continuous-knapsack relaxation: 30001950.0
Gap to the 0-1 bound: 9.09%
Greedy (initial decode) value: 23555250.0
SA improvement over greedy: +3719250.0

SA parameters:
  time limit: 3600.0 s, max iterations: 500000000
  T0: 236182.87 (calibrated, 300 worsening draws, target accept 35%)
  schedule: time-based, T0 -> 53841.66 over 3600s (alpha unused)
  reheat threshold: 5753 it, ceiling 59045.72 (25% of T0) decaying x0.9 per reheat
  ep limit: 0 (unlimited), value mode: volume
  move weights: swap=1, promote=1.5, demote=1.5, orient=1, container=0.5 (disabled: relocate, 2opt)
  seed: 1190745591

SA statistics:
  iterations: 384592 in 3600.01 s (107 it/s)
  stopped on: time limit
  accepted: 233137, rejected: 151454, no-move draws: 0, reheats: 64
  acceptance rate: 60.6%
  T at exit: 53841.7
  last improvement: iteration 16165 at 197.9 s, 5% into the run
  verification: ok

Boxes packed: 110 / 121
Volume utilization: 27274500 / 30089620 = 90.6%

Container 0 (type 1, 587x220x233): 110 boxes, value 27274500.0, utilization 90.6%

Placements (box, type, container, position, oriented dims):
  box    0 type 1 -> container 0 pos (287, 58, 174) dims (57, 75, 58)
  box    3 type 1 -> container 0 pos (402, 0, 0) dims (57, 58, 75)
  box    4 type 1 -> container 0 pos (172, 0, 174) dims (57, 75, 58)
  box    5 type 1 -> container 0 pos (516, 0, 173) dims (57, 75, 58)
  box    6 type 1 -> container 0 pos (229, 75, 150) dims (58, 57, 75)
  box    7 type 1 -> container 0 pos (58, 0, 174) dims (57, 75, 58)
  box    8 type 1 -> container 0 pos (459, 75, 150) dims (58, 57, 75)
  box    9 type 1 -> container 0 pos (459, 132, 114) dims (58, 75, 57)
  box   10 type 1 -> container 0 pos (517, 75, 57) dims (57, 75, 58)
  box   11 type 1 -> container 0 pos (115, 58, 116) dims (57, 75, 58)
  box   12 type 1 -> container 0 pos (229, 0, 0) dims (58, 75, 57)
  box   13 type 1 -> container 0 pos (58, 150, 75) dims (57, 58, 75)
  box   14 type 1 -> container 0 pos (229, 0, 171) dims (58, 75, 57)
  box   15 type 1 -> container 0 pos (402, 58, 58) dims (57, 75, 58)
  box   16 type 1 -> container 0 pos (287, 133, 58) dims (57, 75, 58)
  box   17 type 1 -> container 0 pos (57, 150, 0) dims (58, 57, 75)
  box   18 type 1 -> container 0 pos (344, 150, 75) dims (58, 57, 75)
  box   19 type 1 -> container 0 pos (344, 0, 0) dims (58, 75, 57)
  box   21 type 1 -> container 0 pos (344, 150, 150) dims (58, 57, 75)
  box   22 type 1 -> container 0 pos (229, 75, 75) dims (58, 57, 75)
  box   23 type 1 -> container 0 pos (344, 75, 171) dims (58, 75, 57)
  box   24 type 1 -> container 0 pos (402, 0, 150) dims (57, 58, 75)
  box   25 type 1 -> container 0 pos (459, 0, 174) dims (57, 75, 58)
  box   26 type 1 -> container 0 pos (58, 0, 0) dims (57, 75, 58)
  box   27 type 1 -> container 0 pos (516, 0, 57) dims (57, 75, 58)
  box   28 type 1 -> container 0 pos (229, 75, 0) dims (58, 57, 75)
  box   29 type 1 -> container 0 pos (459, 0, 116) dims (57, 75, 58)
  box   30 type 1 -> container 0 pos (172, 150, 0) dims (57, 58, 75)
  box   31 type 1 -> container 0 pos (517, 150, 75) dims (57, 58, 75)
  box   32 type 1 -> container 0 pos (172, 75, 174) dims (57, 75, 58)
  box   33 type 1 -> container 0 pos (172, 0, 116) dims (57, 75, 58)
  box   34 type 1 -> container 0 pos (287, 58, 58) dims (57, 75, 58)
  box   35 type 1 -> container 0 pos (172, 75, 0) dims (57, 75, 58)
  box   36 type 1 -> container 0 pos (57, 75, 0) dims (58, 75, 57)
  box   38 type 1 -> container 0 pos (115, 133, 0) dims (57, 75, 58)
  box   39 type 1 -> container 0 pos (459, 75, 0) dims (58, 57, 75)
  box   40 type 1 -> container 0 pos (402, 133, 58) dims (57, 75, 58)
  box   41 type 1 -> container 0 pos (0, 75, 174) dims (57, 75, 58)
  box   42 type 1 -> container 0 pos (229, 0, 57) dims (58, 75, 57)
  box   43 type 1 -> container 0 pos (344, 75, 57) dims (58, 75, 57)
  box   44 type 1 -> container 0 pos (172, 75, 116) dims (57, 75, 58)
  box   45 type 1 -> container 0 pos (57, 75, 57) dims (58, 75, 57)
  box   46 type 1 -> container 0 pos (287, 0, 0) dims (57, 58, 75)
  box   47 type 1 -> container 0 pos (459, 132, 171) dims (58, 75, 57)
  box   48 type 1 -> container 0 pos (0, 150, 150) dims (57, 58, 75)
  box   49 type 1 -> container 0 pos (516, 0, 115) dims (57, 75, 58)
  box   51 type 1 -> container 0 pos (115, 133, 116) dims (57, 75, 58)
  box   52 type 1 -> container 0 pos (287, 133, 0) dims (57, 75, 58)
  box   53 type 1 -> container 0 pos (58, 0, 58) dims (57, 75, 58)
  box   54 type 1 -> container 0 pos (517, 75, 173) dims (58, 75, 57)
  box   55 type 1 -> container 0 pos (402, 133, 0) dims (57, 75, 58)
  box   56 type 1 -> container 0 pos (172, 0, 0) dims (57, 75, 58)
  box   57 type 1 -> container 0 pos (115, 133, 174) dims (57, 75, 58)
  box   58 type 1 -> container 0 pos (344, 0, 115) dims (58, 75, 57)
  box   60 type 1 -> container 0 pos (172, 150, 75) dims (57, 58, 75)
  box   61 type 1 -> container 0 pos (172, 0, 58) dims (57, 75, 58)
  box   62 type 1 -> container 0 pos (402, 133, 174) dims (57, 75, 58)
  box   64 type 1 -> container 0 pos (229, 132, 115) dims (58, 75, 57)
  box   65 type 1 -> container 0 pos (229, 132, 172) dims (58, 75, 57)
  box   66 type 1 -> container 0 pos (229, 0, 114) dims (58, 75, 57)
  box   67 type 1 -> container 0 pos (115, 58, 58) dims (57, 75, 58)
  box   68 type 1 -> container 0 pos (287, 133, 116) dims (57, 75, 58)
  box   69 type 1 -> container 0 pos (115, 133, 58) dims (57, 75, 58)
  box   70 type 1 -> container 0 pos (0, 150, 75) dims (58, 57, 75)
  box   71 type 1 -> container 0 pos (516, 0, 0) dims (58, 75, 57)
  box   73 type 1 -> container 0 pos (287, 58, 116) dims (57, 75, 58)
  box   74 type 1 -> container 0 pos (57, 150, 150) dims (57, 58, 75)
  box   75 type 1 -> container 0 pos (115, 0, 75) dims (57, 58, 75)
  box   76 type 1 -> container 0 pos (172, 75, 58) dims (57, 75, 58)
  box   78 type 1 -> container 0 pos (287, 58, 0) dims (57, 75, 58)
  box   79 type 1 -> container 0 pos (344, 75, 114) dims (58, 75, 57)
  box   81 type 1 -> container 0 pos (459, 0, 58) dims (57, 75, 58)
