Instance: BR0-081
Solver: simulated annealing (sequence decoder)
Value model: v_i = c_i * volume_i (volume)
Boxes: 82 (1 types)
Containers: 1 (1 types)

Run started: 2026-09-13 12:30:10
Command: 3DMHKP-SA.py --instance-files /home/mcaspar/3DMHKP/BischoffRatcliff/BR0/BR0-081.txt --value-mode volume --time-limit 900.0 --results-dir /home/mcaspar/3DMHKP/results_3DMHKP_BR0   [launched by: main_slurm.py --id 80 --num_cpu 1 --time-limit 900]
Time limit: 900.0 s per instance
Runtime: 900.00 s (SA loop 900.00 s, stopped on time limit)
Packed value (SA incumbent / lower bound): 27951000.0
0-1 knapsack bound (1D, valid under rotation): 29766000.0
Continuous-knapsack relaxation: 29766000.0
Gap to the 0-1 bound: 6.10%
Greedy (initial decode) value: 21780000.0
SA improvement over greedy: +6171000.0

SA parameters:
  time limit: 900.0 s, max iterations: 500000000
  T0: 345772.86 (calibrated, 91 worsening draws, target accept 35%)
  schedule: time-based, T0 -> 78824.45 over 900s (alpha unused)
  reheat threshold: 5753 it, ceiling 86443.22 (25% of T0) decaying x0.9 per reheat
  ep limit: 0 (unlimited), value mode: volume
  move weights: swap=1, promote=1.5, demote=1.5, orient=1, container=0.5 (disabled: relocate, 2opt)
  seed: 1957908208

SA statistics:
  iterations: 145333 in 900.00 s (161 it/s)
  stopped on: time limit
  accepted: 58331, rejected: 87001, no-move draws: 0, reheats: 23
  acceptance rate: 40.1%
  T at exit: 78824.4
  last improvement: iteration 64492 at 404.8 s, 45% into the run
  verification: ok

Boxes packed: 77 / 82
Volume utilization: 27951000 / 30089620 = 92.9%

Container 0 (type 1, 587x220x233): 77 boxes, value 27951000.0, utilization 92.9%

Placements (box, type, container, position, oriented dims):
  box    0 type 1 -> container 0 pos (175, 0, 110) dims (60, 110, 55)
  box    1 type 1 -> container 0 pos (175, 110, 55) dims (60, 110, 55)
  box    2 type 1 -> container 0 pos (295, 110, 110) dims (60, 110, 55)
  box    3 type 1 -> container 0 pos (0, 165, 170) dims (110, 55, 60)
  box    4 type 1 -> container 0 pos (410, 55, 110) dims (60, 110, 55)
  box    5 type 1 -> container 0 pos (525, 0, 0) dims (60, 110, 55)
  box    6 type 1 -> container 0 pos (0, 165, 0) dims (60, 55, 110)
  box    7 type 1 -> container 0 pos (525, 110, 60) dims (55, 110, 60)
  box    8 type 1 -> container 0 pos (410, 165, 0) dims (60, 55, 110)
  box    9 type 1 -> container 0 pos (0, 0, 110) dims (60, 55, 110)
  box   10 type 1 -> container 0 pos (295, 110, 0) dims (60, 110, 55)
  box   12 type 1 -> container 0 pos (0, 165, 110) dims (110, 55, 60)
  box   13 type 1 -> container 0 pos (470, 0, 170) dims (60, 110, 55)
  box   14 type 1 -> container 0 pos (295, 0, 110) dims (60, 110, 55)
  box   15 type 1 -> container 0 pos (175, 110, 0) dims (60, 110, 55)
  box   16 type 1 -> container 0 pos (60, 55, 165) dims (60, 110, 55)
  box   17 type 1 -> container 0 pos (525, 0, 55) dims (55, 110, 60)
  box   19 type 1 -> container 0 pos (235, 165, 0) dims (60, 55, 110)
  box   20 type 1 -> container 0 pos (115, 110, 55) dims (60, 110, 55)
  box   21 type 1 -> container 0 pos (180, 110, 110) dims (55, 110, 60)
  box   22 type 1 -> container 0 pos (0, 55, 115) dims (55, 110, 60)
  box   24 type 1 -> container 0 pos (470, 60, 0) dims (55, 60, 110)
