Instance: problem16a
Solver: simulated annealing (sequence decoder)
Value model: v_i = c_i * volume_i (volume)
Boxes: 90 (3 types)
Containers: 3 (3 types)

Run started: 2026-09-13 17:57:31
Command: 3DMHKP-SA.py --instance-files /home/mcaspar/3DMHKP/Bortfeldt_converted/problem16a.txt --value-mode volume --time-limit 90.0 --results-dir /home/mcaspar/3DMHKP/results_3DMHKP_bortfeldt   [launched by: main_slurm_bortfeldt.py --id 56 --num_cpu 1 --time-limit 90]
Time limit: 90.0 s per instance
Runtime: 90.00 s (SA loop 90.00 s, stopped on time limit)
Packed value (SA incumbent / lower bound): 352082.0
0-1 knapsack bound (1D, valid under rotation): 355470.0
Continuous-knapsack relaxation: 355470.0
Gap to the 0-1 bound: 0.95%
Greedy (initial decode) value: 320910.0
SA improvement over greedy: +31172.0

SA parameters:
  time limit: 90.0 s, max iterations: 500000000
  T0: 9858.81 (calibrated, 189 worsening draws, target accept 35%)
  schedule: time-based, T0 -> 2247.47 over 90s (alpha unused)
  reheat threshold: 5753 it, ceiling 2464.70 (25% of T0) decaying x0.9 per reheat
  ep limit: 0 (unlimited), value mode: volume
  move weights: swap=1, promote=1.5, demote=1.5, orient=1, container=0.5 (disabled: relocate, 2opt)
  seed: 1288903028

SA statistics:
  iterations: 44792 in 90.00 s (498 it/s)
  stopped on: time limit
  accepted: 27714, rejected: 17077, no-move draws: 0, reheats: 4
  acceptance rate: 61.9%
  T at exit: 2247.47
  last improvement: iteration 42428 at 85.4 s, 95% into the run
  verification: ok

Boxes packed: 88 / 90
Volume utilization: 352082 / 428962 = 82.1%

Container 0 (type 1, 48x70x32): 19 boxes, value 94844.0, utilization 88.2%
Container 1 (type 2, 57x69x44): 45 boxes, value 143510.0, utilization 82.9%
Container 2 (type 3, 38x71x55): 24 boxes, value 113728.0, utilization 76.6%

Placements (box, type, container, position, oriented dims):
  box    0 type 1 -> container 2 pos (0, 39, 17) dims (18, 15, 17)
  box    1 type 1 -> container 2 pos (0, 0, 0) dims (18, 15, 17)
  box    2 type 1 -> container 2 pos (0, 0, 17) dims (18, 15, 17)
  box    3 type 1 -> container 1 pos (41, 50, 0) dims (15, 18, 17)
  box    4 type 1 -> container 2 pos (0, 54, 0) dims (18, 17, 15)
  box    5 type 1 -> container 1 pos (41, 32, 0) dims (15, 18, 17)
  box    6 type 1 -> container 0 pos (33, 48, 15) dims (15, 18, 17)
  box    7 type 1 -> container 0 pos (15, 0, 15) dims (18, 15, 17)
  box    8 type 1 -> container 2 pos (0, 39, 0) dims (18, 15, 17)
  box    9 type 1 -> container 0 pos (15, 52, 0) dims (15, 18, 17)
  box   10 type 1 -> container 1 pos (11, 36, 0) dims (15, 18, 17)
  box   11 type 1 -> container 0 pos (15, 50, 17) dims (18, 17, 15)
  box   12 type 1 -> container 0 pos (15, 16, 17) dims (18, 17, 15)
  box   13 type 1 -> container 1 pos (26, 33, 17) dims (15, 18, 17)
  box   14 type 1 -> container 2 pos (18, 16, 0) dims (17, 18, 15)
  box   15 type 1 -> container 2 pos (18, 16, 15) dims (17, 15, 18)
  box   16 type 1 -> container 0 pos (15, 34, 0) dims (15, 18, 17)
  box   17 type 1 -> container 2 pos (0, 0, 34) dims (18, 15, 17)
  box   18 type 1 -> container 0 pos (15, 16, 0) dims (15, 18, 17)
  box   19 type 1 -> container 2 pos (18, 55, 15) dims (17, 15, 18)
  box   20 type 1 -> container 1 pos (11, 48, 17) dims (15, 18, 17)
  box   21 type 1 -> container 1 pos (41, 15, 0) dims (15, 17, 18)
  box   22 type 1 -> container 1 pos (11, 0, 0) dims (15, 18, 17)
  box   23 type 1 -> container 1 pos (26, 52, 24) dims (15, 17, 18)
