Instance: instance15
Solver: simulated annealing (sequence decoder)
Value model: v_i = c_i * volume_i (volume)
Boxes: 85 (4 types)
Containers: 4 (2 types)

Run started: 2026-09-03 18:30:47
Command: 3DMHKP-SA.py --instances 15 --instance-dir /home/mcaspar/3DMHKP/Mohanty --time-limit 7200   [launched by: main_slurm.py --id 14 --num_cpu 1]
Time limit: 7200.0 s per instance
Runtime: 7200.00 s (SA loop 7200.00 s, stopped on time limit)
Packed value (SA incumbent / lower bound): 38496.4
Continuous-knapsack bound: 42922.8
Gap to that bound: 10.31%
Greedy (initial decode) value: 33703.7
SA improvement over greedy: +4792.7

SA parameters:
  time limit: 7200.0 s, max iterations: 500000000
  T0: 1685.18 (5% of f(S_0))
  alpha: 0.999, T_min: 0.001, one cooling sweep: 14330 it
  reheat threshold: 5753 it, reheat to 421.30 (25% of T0)
  ep limit: 0 (unlimited), value mode: volume
  move weights: swap=1, promote=1.5, demote=1.5, orient=1, container=0.5 (disabled: relocate, 2opt)
  seed: 137886487

SA statistics:
  iterations: 15927514 in 7200.00 s (2212 it/s)
  stopped on: time limit
  accepted: 7269451, rejected: 8658062, no-move draws: 0, reheats: 2764
  acceptance rate: 45.6%
  T at exit: 233.234
  last improvement: iteration 5956973 at 2687.7 s, 37% into the run
  verification: ok

Boxes packed: 39 / 85
Volume utilization: 19876 / 21312 = 93.3%

Container 0 (type 1, 28x14x18): 15 boxes, value 12304.0, utilization 90.7%
Container 1 (type 1, 28x14x18): 12 boxes, value 13384.8, utilization 96.9%
Container 2 (type 2, 15x12x20): 4 boxes, value 5897.4, utilization 91.8%
Container 3 (type 2, 15x12x20): 8 boxes, value 6910.2, utilization 92.5%

Placements (box, type, container, position, oriented dims):
  box    0 type 1 -> container 0 pos (9, 0, 12) dims (9, 6, 6)
  box    1 type 1 -> container 0 pos (0, 6, 12) dims (9, 6, 6)
  box    2 type 1 -> container 0 pos (18, 0, 12) dims (9, 6, 6)
  box    3 type 1 -> container 1 pos (22, 6, 0) dims (6, 6, 9)
  box    4 type 1 -> container 0 pos (17, 8, 0) dims (9, 6, 6)
  box    5 type 1 -> container 0 pos (17, 8, 6) dims (9, 6, 6)
  box    7 type 1 -> container 3 pos (0, 0, 14) dims (9, 6, 6)
  box    9 type 1 -> container 1 pos (22, 6, 9) dims (6, 6, 9)
  box   10 type 1 -> container 1 pos (22, 0, 0) dims (6, 6, 9)
  box   11 type 1 -> container 3 pos (9, 6, 9) dims (6, 6, 9)
  box   12 type 1 -> container 0 pos (18, 6, 12) dims (9, 6, 6)
  box   13 type 1 -> container 0 pos (9, 6, 12) dims (9, 6, 6)
  box   15 type 1 -> container 3 pos (9, 6, 0) dims (6, 6, 9)
  box   17 type 1 -> container 3 pos (9, 0, 9) dims (6, 6, 9)
  box   19 type 1 -> container 3 pos (0, 6, 14) dims (9, 6, 6)
  box   20 type 1 -> container 0 pos (0, 0, 12) dims (9, 6, 6)
  box   21 type 1 -> container 1 pos (22, 0, 9) dims (6, 6, 9)
  box   22 type 1 -> container 0 pos (8, 8, 0) dims (9, 6, 6)
  box   23 type 1 -> container 3 pos (9, 0, 0) dims (6, 6, 9)
  box   24 type 1 -> container 0 pos (8, 8, 6) dims (9, 6, 6)
  box   38 type 2 -> container 0 pos (8, 0, 0) dims (10, 8, 12)
  box   43 type 2 -> container 0 pos (18, 0, 0) dims (10, 8, 12)
  box   46 type 2 -> container 2 pos (0, 0, 10) dims (8, 12, 10)
  box   47 type 2 -> container 2 pos (0, 0, 0) dims (8, 12, 10)
  box   49 type 2 -> container 0 pos (0, 0, 0) dims (8, 10, 12)
  box   55 type 3 -> container 0 pos (0, 10, 5) dims (7, 4, 5)
  box   63 type 3 -> container 0 pos (0, 10, 0) dims (7, 4, 5)
  box   65 type 4 -> container 1 pos (0, 0, 9) dims (11, 7, 9)
  box   69 type 4 -> container 3 pos (0, 0, 0) dims (9, 11, 7)
  box   70 type 4 -> container 1 pos (11, 7, 9) dims (11, 7, 9)
  box   71 type 4 -> container 3 pos (0, 0, 7) dims (9, 11, 7)
  box   72 type 4 -> container 2 pos (8, 0, 9) dims (7, 9, 11)
  box   73 type 4 -> container 1 pos (11, 0, 0) dims (11, 7, 9)
  box   76 type 4 -> container 1 pos (0, 0, 0) dims (11, 7, 9)
  box   77 type 4 -> container 2 pos (8, 0, 0) dims (7, 11, 9)
  box   78 type 4 -> container 1 pos (11, 0, 9) dims (11, 7, 9)
  box   79 type 4 -> container 1 pos (0, 7, 0) dims (11, 7, 9)
  box   83 type 4 -> container 1 pos (11, 7, 0) dims (11, 7, 9)
  box   84 type 4 -> container 1 pos (0, 7, 9) dims (11, 7, 9)
