Instance: instance11
Solver: simulated annealing (sequence decoder)
Value model: v_i = c_i * volume_i (volume)
Boxes: 118 (4 types)
Containers: 4 (3 types)

Runtime: 1800.00 s
Packed value (SA incumbent / lower bound): 54669.6
Continuous-knapsack bound: 68353.2
Gap to that bound: 20.02%
Greedy (initial decode) value: 48943.6
SA improvement over greedy: +5726.0

SA parameters and statistics:
  T0: 2447.18
  alpha: 0.999, reheat threshold: 5753
  iterations: 6227276 (3460 it/s)
  accepted: 3590411, rejected: 2636864, no-move draws: 0, reheats: 1079
  seed: 1566503356
  verification: ok

Boxes packed: 26 / 118
Volume utilization: 32972 / 37974 = 86.8%

Container 0 (type 1, 21x18x24): 6 boxes, value 12678.4, utilization 85.2%
Container 1 (type 1, 21x18x24): 7 boxes, value 12769.8, utilization 89.5%
Container 2 (type 2, 19x15x26): 4 boxes, value 11138.4, utilization 83.5%
Container 3 (type 3, 23x20x27): 9 boxes, value 18083.0, utilization 88.0%

Placements (box, type, container, position, oriented dims):
  box    0 type 1 -> container 0 pos (0, 0, 13) dims (5, 14, 11)
  box    1 type 1 -> container 0 pos (7, 13, 0) dims (14, 5, 11)
  box   56 type 2 -> container 1 pos (0, 0, 14) dims (12, 10, 9)
  box   58 type 3 -> container 1 pos (0, 0, 0) dims (13, 17, 7)
  box   59 type 3 -> container 3 pos (14, 0, 0) dims (7, 13, 17)
  box   62 type 3 -> container 2 pos (0, 0, 13) dims (17, 7, 13)
  box   63 type 3 -> container 0 pos (7, 0, 0) dims (7, 13, 17)
  box   64 type 3 -> container 2 pos (0, 0, 0) dims (17, 7, 13)
  box   66 type 3 -> container 1 pos (0, 0, 7) dims (13, 17, 7)
  box   70 type 3 -> container 0 pos (0, 0, 0) dims (7, 17, 13)
  box   72 type 3 -> container 3 pos (0, 0, 13) dims (7, 17, 13)
  box   73 type 3 -> container 2 pos (0, 7, 13) dims (17, 7, 13)
  box   74 type 3 -> container 2 pos (0, 7, 0) dims (17, 7, 13)
  box   77 type 3 -> container 3 pos (7, 0, 0) dims (7, 13, 17)
  box   81 type 3 -> container 3 pos (7, 13, 0) dims (13, 7, 17)
  box   86 type 3 -> container 1 pos (13, 0, 0) dims (7, 17, 13)
  box   87 type 3 -> container 0 pos (7, 0, 17) dims (13, 17, 7)
  box   88 type 3 -> container 0 pos (14, 0, 0) dims (7, 13, 17)
  box   91 type 3 -> container 3 pos (0, 0, 0) dims (7, 17, 13)
  box   95 type 4 -> container 1 pos (10, 10, 14) dims (10, 8, 10)
  box   96 type 4 -> container 3 pos (7, 10, 17) dims (8, 10, 10)
  box   98 type 4 -> container 1 pos (0, 10, 14) dims (10, 8, 10)
  box  105 type 4 -> container 1 pos (13, 0, 13) dims (8, 10, 10)
  box  107 type 4 -> container 3 pos (7, 0, 17) dims (8, 10, 10)
  box  109 type 4 -> container 3 pos (15, 0, 17) dims (8, 10, 10)
  box  115 type 4 -> container 3 pos (15, 10, 17) dims (8, 10, 10)
